idx,시점,지역동,65세이상총합,65세이상남자,65세이상여자,총인구,총인구남자,총인구여자
2995,2023-06-01,노포동,238,108,129,775,379,395
2996,2023-06-01,녹산동,186,85,100,1433,777,656
2997,2023-06-01,눌차동,211,100,110,661,349,312
2998,2023-06-01,다대동,13868,6169,7699,63211,31339,31872
2999,2023-06-01,당감동,10308,4398,5910,42470,20285,22185
3000,2023-06-01,당리동,5874,2722,3152,24729,12034,12695
3001,2023-06-01,대교동,1185,499,686,3491,1745,1746
3002,2023-06-01,대연동,17527,7553,9974,92600,45251,47349
3003,2023-06-01,대저1동,2320,1160,1160,6061,3346,2715
3004,2023-06-01,대저2동,1783,852,931,6809,3825,2984
3005,2023-06-01,대창동,82,37,46,229,117,113
3006,2023-06-01,대청동,1744,710,1034,5963,2807,3156
3007,2023-06-01,대평동,1184,498,686,3490,1745,1745
3008,2023-06-01,대항동,169,80,88,529,279,250
3009,2023-06-01,덕천동,9328,3951,5377,33679,16566,17113
3010,2023-06-01,덕포동,4786,2179,2607,20728,10519,10209
3011,2023-06-01,동광동,918,401,517,2555,1299,1256
3012,2023-06-01,동대신동,5690,2385,3305,19735,9447,10288
3013,2023-06-01,동삼동,11907,5205,6702,40567,19932,20635
3014,2023-06-01,동선동,381,181,200,1192,629,563
3015,2023-06-01,두구동,621,298,323,1744,928,817
3016,2023-06-01,만덕동,12896,5982,6914,61417,29979,31438
3017,2023-06-01,망미동,10138,4418,5720,37010,17714,19296
3018,2023-06-01,명륜동,3777,1685,2092,26429,12960,13469
3019,2023-06-01,명장동,7196,3198,3998,27777,13422,14355
3020,2023-06-01,명지동,6929,3268,3661,84369,42256,42113
3021,2023-06-01,모라동,10099,4269,5830,36597,17990,18607
3022,2023-06-01,문현동,10864,4593,6271,44827,21917,22910
3023,2023-06-01,미음동,49,22,26,382,207,174
3024,2023-06-01,민락동,6017,2626,3391,27993,13479,14514
3025,2023-06-01,반송동,11996,4948,7049,34741,17065,17677
3026,2023-06-01,반여동,14841,6512,8329,69601,34091,35510
3027,2023-06-01,범방동,111,51,59,859,466,394
3028,2023-06-01,범일동,6798,2937,3861,24822,12264,12558
3029,2023-06-01,범전동,1559,717,842,7963,3957,4005
3030,2023-06-01,범천동,7374,3171,4203,34049,16211,17838
3031,2023-06-01,보수동,2989,1241,1748,10370,4947,5423
3032,2023-06-01,복천동,1759,752,1007,5250,2557,2693
3033,2023-06-01,봉래동,4225,1767,2458,13982,6844,7138
3034,2023-06-01,봉림동,427,208,219,977,530,448
3035,2023-06-01,부곡동,13353,5665,7689,52470,25025,27446
3036,2023-06-01,부민동,963,421,542,4506,2138,2369
3037,2023-06-01,부암동,8098,3591,4507,40188,19538,20650
3038,2023-06-01,부용동,621,271,350,2910,1380,1529
3039,2023-06-01,부전동,3010,1379,1631,18887,9353,9535
3040,2023-06-01,부평동,1465,601,864,4283,2029,2254
3041,2023-06-01,사직동,9198,3963,5235,52548,25471,27077
3042,2023-06-01,삼락동,1548,694,854,5451,2858,2593
3043,2023-06-01,생곡동,98,45,53,764,414,349
3044,2023-06-01,서대신동,6433,2718,3715,29840,14074,15766
3045,2023-06-01,서동,7681,3405,4276,24041,12109,11932
3046,2023-06-01,석대동,44,18,25,128,64,63
3047,2023-06-01,선동,158,76,82,446,237,208
3048,2023-06-01,성북동,338,161,178,1060,560,500
3049,2023-06-01,송정동_강서구,371,172,200,2866,1554,1312
3050,2023-06-01,송정동_해운대구,2695,1128,1567,9462,4568,4894
3051,2023-06-01,수안동,2634,1141,1493,12107,5842,6264
3052,2023-06-01,수영동,4623,1958,2665,14095,6710,7385
3053,2023-06-01,수정동,7426,3031,4395,21941,10524,11417
3054,2023-06-01,식만동,177,86,91,407,220,186
3055,2023-06-01,신선동,2987,1225,1762,7584,3781,3803
3056,2023-06-01,신창동,82,37,46,229,116,113
3057,2023-06-01,신평동,7006,3221,3785,33344,16867,16477
3058,2023-06-01,신호동,1855,857,999,14330,7771,6560
3059,2023-06-01,아미동,2311,957,1354,6004,3010,2994
3060,2023-06-01,안락동,9594,4260,5334,40107,19494,20613
3061,2023-06-01,암남동,3701,1601,2100,14795,7175,7620
3062,2023-06-01,양정동,6332,2649,3683,30780,14282,16498
3063,2023-06-01,엄궁동,3998,1813,2185,24857,12385,12472
3064,2023-06-01,연산동,32136,14141,17995,142683,68312,74371
3065,2023-06-01,연지동,5480,2383,3097,25579,12198,13381
3066,2023-06-01,영선동,3801,1632,2169,11551,5575,5976
3067,2023-06-01,영주동,3424,1448,1976,11256,5545,5711
3068,2023-06-01,오륜동,38,16,21,180,85,94
3069,2023-06-01,온천동,16649,7354,9295,85648,41091,44557
3070,2023-06-01,용당동,1868,852,1016,7960,4017,3943
3071,2023-06-01,용호동,18862,8266,10596,81643,39242,42401
3072,2023-06-01,우동,15221,6789,8432,80392,38026,42366
3073,2023-06-01,우암동,4016,1744,2272,12523,6138,6385
3074,2023-06-01,일광읍,4478,2017,2461,29427,14500,14927
3075,2023-06-01,장림동,7248,3313,3935,36622,18681,17941
3076,2023-06-01,장안읍,2558,1158,1400,8786,4738,4048
3077,2023-06-01,장전동,7774,3292,4482,43970,21967,22003
3078,2023-06-01,재송동,10560,4710,5850,60125,29324,30801
3079,2023-06-01,전포동,8348,3566,4782,44450,21014,23436
3080,2023-06-01,정관읍,9978,4267,5711,80762,40006,40756
3081,2023-06-01,좌동,14959,6309,8650,86299,40288,46011
3082,2023-06-01,좌천동,3385,1427,1958,11525,5584,5941
3083,2023-06-01,주례동,10138,4693,5445,51147,25538,25609
3084,2023-06-01,죽동동,177,86,91,407,220,186
3085,2023-06-01,죽림동,178,87,91,407,221,187
3086,2023-06-01,중동,7564,3325,4239,42607,20370,22237
3087,2023-06-01,중앙동,482,229,253,3135,1445,1690
3088,2023-06-01,지사동,1373,634,739,10605,5750,4855
3089,2023-06-01,창선동,82,36,45,229,116,113
3090,2023-06-01,천성동,253,120,134,794,419,375
3091,2023-06-01,철마면,2797,1304,1493,7784,3939,3845
3092,2023-06-01,청룡동,2708,1240,1469,8820,4319,4502
3093,2023-06-01,청학동,6672,2901,3771,22850,11245,11605
3094,2023-06-01,초량동,7037,2982,4055,28521,13972,14549
3095,2023-06-01,초읍동,6197,2660,3537,20952,10066,10886
3096,2023-06-01,초장동,1552,664,888,3982,2004,1978
3097,2023-06-01,충무동,664,281,383,2424,1143,1280
3098,2023-06-01,칠산동,1182,505,677,3529,1719,1810
3099,2023-06-01,토성동,1995,845,1150,7274,3432,3843
3100,2023-06-01,하단동,8873,3900,4973,46785,23397,23388
3101,2023-06-01,학장동,6027,2712,3315,27042,13401,13641
3102,2023-06-01,화명동,12714,5828,6886,86555,42191,44364
3103,2023-06-01,화전동,507,235,273,3917,2124,1794
3104,2023-06-01,회동동,764,367,397,2310,1213,1096
3105,2023-07-01,가야동,8795,3860,4935,36185,17848,18337
3106,2023-07-01,감만동,4810,2087,2723,16127,8114,8013
3107,2023-07-01,감전동,3336,1508,1828,12473,6594,5879
3108,2023-07-01,감천동,7111,3075,4036,22948,11350,11598
3109,2023-07-01,강동동,1644,784,860,4016,2146,1870
3110,2023-07-01,개금동,11947,5211,6736,55825,26881,28944
3111,2023-07-01,거제동,12915,5656,7259,60267,28847,31420
3112,2023-07-01,광복동,82,36,45,231,117,113
3113,2023-07-01,광안동,14745,6192,8553,67247,31010,36237
3114,2023-07-01,괘법동,4376,2117,2259,24737,12700,12037
3115,2023-07-01,괴정동,15637,6780,8857,60506,29124,31382
3116,2023-07-01,구랑동,24,11,13,190,103,87
3117,2023-07-01,구서동,10828,4789,6039,50660,24096,26564
3118,2023-07-01,구평동,1948,931,1017,12647,6465,6182
3119,2023-07-01,구포동,13014,6010,7004,58590,29816,28774
3120,2023-07-01,금곡동,9488,4030,5458,36223,17483,18740
3121,2023-07-01,금사동,1703,817,886,5136,2696,2440
3122,2023-07-01,금성동,291,133,158,965,475,490
3123,2023-07-01,기장읍,12433,5172,7261,52529,25627,26902
3124,2023-07-01,낙민동,4195,1817,2379,19142,9233,9909
3125,2023-07-01,남부민동,4883,2100,2783,12922,6464,6458
3126,2023-07-01,남산동,7056,3086,3970,27011,13117,13894
3127,2023-07-01,남천동,6215,2659,3556,29152,13451,15701
3128,2023-07-01,남포동,323,167,156,826,479,347
3129,2023-07-01,남항동,1189,500,689,3486,1739,1748
3130,2023-07-01,노포동,238,109,128,775,379,395
3131,2023-07-01,녹산동,186,87,100,1430,775,655
3132,2023-07-01,눌차동,211,100,110,665,351,314
3133,2023-07-01,다대동,13887,6191,7696,63080,31275,31805
3134,2023-07-01,당감동,10357,4422,5935,42442,20268,22174
3135,2023-07-01,당리동,5910,2742,3168,24679,12000,12679
3136,2023-07-01,대교동,1188,500,689,3486,1738,1748
3137,2023-07-01,대연동,17553,7569,9984,92423,45154,47269
3138,2023-07-01,대저1동,2321,1165,1156,6026,3327,2699
3139,2023-07-01,대저2동,1784,857,927,6781,3809,2972
3140,2023-07-01,대창동,83,37,46,232,118,114
3141,2023-07-01,대청동,1750,714,1036,5925,2793,3132
3142,2023-07-01,대평동,1188,499,688,3486,1738,1747
3143,2023-07-01,대항동,169,80,88,532,281,251
3144,2023-07-01,덕천동,9333,3953,5380,33615,16530,17085
3145,2023-07-01,덕포동,4824,2200,2624,20850,10590,10260
3146,2023-07-01,동광동,921,405,516,2540,1288,1252
3147,2023-07-01,동대신동,5697,2386,3311,19642,9395,10247
3148,2023-07-01,동삼동,11974,5244,6730,41017,20151,20866
3149,2023-07-01,동선동,382,182,200,1198,633,566
3150,2023-07-01,두구동,616,297,320,1732,922,811
3151,2023-07-01,만덕동,12966,6015,6951,61412,29969,31443
3152,2023-07-01,망미동,10186,4428,5758,36945,17681,19264
3153,2023-07-01,명륜동,3779,1685,2094,26431,12953,13478
3154,2023-07-01,명장동,7214,3213,4001,27714,13396,14318
3155,2023-07-01,명지동,6974,3284,3690,84436,42281,42155
3156,2023-07-01,모라동,10129,4290,5839,36482,17931,18551
3157,2023-07-01,문현동,10903,4608,6295,44692,21842,22850
3158,2023-07-01,미음동,49,22,26,381,206,174
3159,2023-07-01,민락동,6031,2636,3395,27949,13459,14490
3160,2023-07-01,반송동,12019,4957,7063,34653,17028,17626
3161,2023-07-01,반여동,14893,6529,8364,69454,34013,35441
3162,2023-07-01,범방동,111,51,60,858,464,393
3163,2023-07-01,범일동,6906,2987,3919,25949,12809,13140
3164,2023-07-01,범전동,1554,716,838,7963,3957,4006
3165,2023-07-01,범천동,7380,3178,4202,33972,16185,17787
3166,2023-07-01,보수동,2996,1245,1751,10326,4922,5404
3167,2023-07-01,복천동,1756,750,1006,5216,2541,2676
3168,2023-07-01,봉래동,4246,1782,2464,13919,6813,7106
3169,2023-07-01,봉림동,425,208,218,969,525,444
3170,2023-07-01,부곡동,13361,5661,7701,52360,24963,27397
3171,2023-07-01,부민동,967,422,546,4514,2138,2376
3172,2023-07-01,부암동,8123,3608,4515,40172,19537,20635
3173,2023-07-01,부용동,624,271,352,2914,1380,1534
3174,2023-07-01,부전동,3021,1388,1633,18943,9373,9570
3175,2023-07-01,부평동,1466,601,865,4273,2020,2253
3176,2023-07-01,사직동,9230,3969,5261,52572,25496,27076
3177,2023-07-01,삼락동,1556,701,855,5422,2842,2580
3178,2023-07-01,생곡동,99,45,53,763,413,349
3179,2023-07-01,서대신동,6462,2729,3733,29828,14066,15762
3180,2023-07-01,서동,7698,3411,4287,23977,12081,11896
3181,2023-07-01,석대동,44,18,25,127,63,63
3182,2023-07-01,선동,157,75,81,443,235,207
3183,2023-07-01,성북동,339,162,178,1065,562,503
3184,2023-07-01,송정동_강서구,373,173,200,2860,1550,1311
3185,2023-07-01,송정동_해운대구,2713,1134,1579,9464,4580,4884
3186,2023-07-01,수안동,2646,1146,1499,12073,5823,6250
3187,2023-07-01,수영동,4622,1958,2664,14120,6727,7393
3188,2023-07-01,수정동,7424,3027,4397,21866,10479,11387
3189,2023-07-01,식만동,177,86,90,404,219,185
3190,2023-07-01,신선동,2982,1227,1755,7543,3759,3784
3191,2023-07-01,신창동,83,37,46,231,118,114
3192,2023-07-01,신평동,7013,3224,3789,33290,16847,16443
3193,2023-07-01,신호동,1862,862,1000,14300,7749,6551
3194,2023-07-01,아미동,2312,958,1354,5978,3002,2976
3195,2023-07-01,안락동,9636,4271,5365,40067,19460,20607
3196,2023-07-01,암남동,3728,1613,2115,14850,7199,7651
3197,2023-07-01,양정동,6363,2669,3694,30784,14286,16498
3198,2023-07-01,엄궁동,4008,1822,2186,24813,12366,12447
3199,2023-07-01,연산동,32244,14158,18086,142760,68317,74443
3200,2023-07-01,연지동,5495,2388,3107,25655,12242,13413
3201,2023-07-01,영선동,3803,1631,2172,11494,5542,5952
3202,2023-07-01,영주동,3433,1458,1975,11226,5531,5695
3203,2023-07-01,오륜동,38,16,21,179,85,94
3204,2023-07-01,온천동,16693,7381,9312,85654,41098,44556
3205,2023-07-01,용당동,1871,855,1016,7951,4015,3936
3206,2023-07-01,용호동,18926,8281,10645,81710,39278,42432
3207,2023-07-01,우동,15265,6809,8456,80398,38026,42372
3208,2023-07-01,우암동,4022,1744,2278,12489,6115,6374
3209,2023-07-01,일광읍,4505,2023,2482,29480,14507,14973
3210,2023-07-01,장림동,7242,3313,3929,36524,18633,17891
3211,2023-07-01,장안읍,2571,1162,1409,8795,4746,4049
3212,2023-07-01,장전동,7793,3302,4491,43941,21958,21983
3213,2023-07-01,재송동,10583,4714,5869,60121,29342,30779
3214,2023-07-01,전포동,8374,3581,4793,44452,21030,23422
3215,2023-07-01,정관읍,10007,4276,5731,80712,39981,40731
3216,2023-07-01,좌동,15023,6332,8691,86244,40261,45983
3217,2023-07-01,좌천동,3385,1423,1962,11486,5556,5930
3218,2023-07-01,주례동,10195,4716,5479,51124,25508,25616
3219,2023-07-01,죽동동,176,86,90,403,218,185
3220,2023-07-01,죽림동,177,86,91,404,219,185
3221,2023-07-01,중동,7607,3340,4267,42581,20340,22241
3222,2023-07-01,중앙동,479,227,252,3110,1427,1683
3223,2023-07-01,지사동,1378,638,740,10582,5735,4848
3224,2023-07-01,창선동,82,37,46,231,117,114
3225,2023-07-01,천성동,254,121,134,798,421,376
3226,2023-07-01,철마면,2793,1304,1489,7761,3922,3839
3227,2023-07-01,청룡동,2709,1242,1468,8820,4321,4500
3228,2023-07-01,청학동,6675,2902,3773,22712,11179,11533
3229,2023-07-01,초량동,7049,2993,4056,28420,13923,14497
3230,2023-07-01,초읍동,6207,2664,3543,20903,10043,10860
3231,2023-07-01,초장동,1554,666,888,3966,1995,1971
3232,2023-07-01,충무동,668,283,384,2421,1143,1277
3233,2023-07-01,칠산동,1180,504,676,3507,1708,1798
3234,2023-07-01,토성동,2004,851,1154,7264,3431,3834
3235,2023-07-01,하단동,8934,3932,5002,46766,23400,23366
3236,2023-07-01,학장동,6056,2719,3337,26988,13372,13616
3237,2023-07-01,화명동,12788,5865,6923,86476,42149,44327
3238,2023-07-01,화전동,509,236,274,3909,2119,1791
3239,2023-07-01,회동동,763,366,397,2301,1208,1093
3240,2023-08-01,가야동,8789,3852,4937,36023,17773,18250
3241,2023-08-01,감만동,4793,2074,2719,15984,8035,7949
3242,2023-08-01,감전동,3348,1515,1833,12401,6559,5842
3243,2023-08-01,감천동,7127,3075,4052,22868,11305,11563
3244,2023-08-01,강동동,1641,783,858,3997,2136,1861
3245,2023-08-01,개금동,12000,5227,6773,55817,26887,28930
3246,2023-08-01,거제동,12930,5654,7276,60255,28838,31417
3247,2023-08-01,광복동,82,37,45,231,117,113
3248,2023-08-01,광안동,14798,6220,8578,67170,31000,36170
3249,2023-08-01,괘법동,4391,2124,2267,24553,12594,11959
3250,2023-08-01,괴정동,15696,6814,8882,60469,29105,31364
3251,2023-08-01,구랑동,25,11,13,190,103,87
3252,2023-08-01,구서동,10877,4806,6071,50611,24088,26523
3253,2023-08-01,구평동,1957,930,1027,12592,6438,6154
3254,2023-08-01,구포동,13076,6047,7029,58349,29724,28625
3255,2023-08-01,금곡동,9545,4065,5480,36161,17474,18687
3256,2023-08-01,금사동,1715,823,893,5117,2683,2434
3257,2023-08-01,금성동,291,134,157,962,477,485
3258,2023-08-01,기장읍,12445,5175,7270,52392,25562,26830
3259,2023-08-01,낙민동,4206,1824,2382,19106,9216,9890
3260,2023-08-01,남부민동,4891,2099,2792,12868,6430,6438
3261,2023-08-01,남산동,7092,3103,3989,26935,13092,13843
3262,2023-08-01,남천동,6256,2680,3576,29350,13570,15780
3263,2023-08-01,남포동,317,163,154,823,477,346
3264,2023-08-01,남항동,1192,501,692,3483,1738,1745
3265,2023-08-01,노포동,239,109,129,772,378,393
3266,2023-08-01,녹산동,188,87,101,1427,772,653
3267,2023-08-01,눌차동,213,101,111,666,352,313
3268,2023-08-01,다대동,13953,6227,7726,62905,31193,31712
3269,2023-08-01,당감동,10391,4431,5960,42340,20210,22130
3270,2023-08-01,당리동,5920,2750,3170,24588,11951,12637
3271,2023-08-01,대교동,1192,500,692,3482,1737,1745
3272,2023-08-01,대연동,17604,7599,10005,92395,45158,47237
3273,2023-08-01,대저1동,2328,1170,1158,6000,3310,2690
3274,2023-08-01,대저2동,1784,861,923,6752,3792,2960
3275,2023-08-01,대창동,82,37,45,232,118,114
3276,2023-08-01,대청동,1752,710,1042,5895,2789,3106
3277,2023-08-01,대평동,1192,500,691,3482,1737,1745
3278,2023-08-01,대항동,170,81,89,533,282,250
3279,2023-08-01,덕천동,9386,3975,5411,33547,16492,17055
3280,2023-08-01,덕포동,4958,2255,2703,22289,11298,10991
3281,2023-08-01,동광동,917,404,513,2514,1275,1239
3282,2023-08-01,동대신동,5707,2391,3316,19609,9386,10223
3283,2023-08-01,동삼동,12049,5283,6766,41317,20301,21016
3284,2023-08-01,동선동,385,183,202,1200,635,565
3285,2023-08-01,두구동,626,300,326,1731,920,812
3286,2023-08-01,만덕동,13047,6043,7004,61246,29864,31382
3287,2023-08-01,망미동,10226,4449,5777,36853,17637,19216
